Stir-Fried Black Rice with Fried Egg and Roasted Broccoli,,oil,eggs,salt,rice,miso,cilantro,avocado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brussels Sprouts with Bacon and Raisins,,oil,bacon,sprouts,pepper,salt,raisins,shallot,butter,broth,chicken,vinegar,apple,cider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sausage and Broccoli Rabe Frittata,,eggs,milk,cheddar,pepper,salt,oil,onion,chorizo,sausage,hot,rabe,broccoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiorentini with Butternut Squash,,oil,butter,squash,sage,pasta,salt,parmesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eggplant Mozzarella and Saffron Rice Bake,,oil,onion,rice,saffron,wine,broth,water,salt,eggplants,pepper,tomato,mozzarella,parmesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grandma's Pumpkin Pie,,pumpkin,eggs,milk,syrup,maple,flour,cinnamon,ginger,salt,bourbon,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pumpkin-Pear Crisps,,oats,pumpkin,walnuts,egg,sugar,butter,flour,flour,cinnamon,sugar,pumpkin,squash,syrup,maple,raisins,lemon,sugar,cinnamon,cloves,pears,vanilla,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Squash with Mint and Toasted Pumpkin Seeds,,sugar,squash,oil,pepper,salt,pumpkin,vinegar,mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pumpkin Agnolotti,,pumpkin,parmesan,sugar,lemon,pepper,salt,wonton,egg,butter,creme,pumpkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An Apple a Day,,butter,apples,sugar,ginger,vanilla,bean,apricot,brandy,lemon,almonds,flour,sugar,sugar,ginger,egg,butter,ice,vanilla,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brown Butter Apple Tart,,oil,butter,sugar,salt,egg,cream,vanilla,flour,eggs,sugar,butter,vanilla,bean,flour,salt,apples,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Brussels Sprouts and Apple Salad,,sprouts,oil,pepper,salt,apple,feta,mint,capers,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple Salad with Walnuts and Lime,,walnuts,apples,scallions,parsley,lime,pepper,pepper,salt,cheddar,provolone,cheese,oil,breadcrumbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kohlrabi and Apple Salad with Caraway,,caraway,oil,vinegar,wine,mustard,pepper,salt,frisee,apple,chives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pumpkin Cheesecake,,flour,soda,salt,cinnamon,sugar,egg,molasses,ginger,sugar,ricotta,mascarpone,sugar,egg,eggs,salt,pumpkin,sugar,cream,cinnamon,ginger,nutmeg,cardamom,,,,,,,,,,,,,,,,,,,,,,,,,,
Amma’s Samosas,,potatoes,salt,coriander,coriander,amchur,powder,oil,cumin,oil,salt,flour,cilantro,tamarind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glazed and Flaky Apple Tart,,almonds,apples,lemon,syrup,maple,brandy,apple,vanilla,salt,sugar,flour,pastry,egg,cream,vanilla,ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweet Cinnamon Tamal,,oil,powder,salt,cinnamon,corn,butter,sugar,vanilla,creme,queso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pork Wontons With Sesame Sauce,,wonton,pork,scallion,soy,oil,sesame,oil,ginger,wine,rice,salt,pepper,egg,wonton,oil,sesame,tahini,sesame,soy,rice,vinegar,sugar,chile,scallions,,,,,,,,,,,,,,,,,,,,,,,,
Black-and-White Conchas,,dough,yeast,milk,eggs,sugar,salt,powder,milk,bread,flour,butter,flour,sugar,oil,ghee,coconut,shortening,salt,vanilla,powder,egg,,,,,,,,,,,,,,,,,,,,,,,,,,,
Black Sesame Mochi Cake With Black Sesame Caramel,,butter,sesame,sugar,rice,flour,powder,salt,eggs,milk,vanilla,cream,cream,sesame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA's Best Bolognese,,onion,celery,carrot,oil,beef,salt,pancetta,wine,tomato,bay,nutmeg,broth,chicken,stock,milk,rigatoni,parmesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double Pecan Thumbprints,,frangipane,pecan,sugar,egg,butter,powder,salt,almond,flour,salt,powder,butter,sugar,sugar,egg,vanilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enchiladas Divorciadas,,salsa,oil,onion,garlic,cloves,serrano,chiles,tomatillos,cilantro,salt,salsa,oil,onion,garlic,chiles,chiles,tomatoes,plum,salt,chicken,bay,allspice,berries,salt,creme,queso,oil,tortillas,corn,onion,,,,,,,,,,,,,,,,,,
Cheesy Monkey Bread,,jack,parmesan,butter,shallot,garlic,cloves,parsley,pepper,pepper,dough,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ham Cheese and Onion Empanadas,,dough,butter,apple,cider,vinegar,salt,flour,oil,butter,onions,salt,pepper,oregano,ham,mozzarella,cornstarch,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savory Cheese-Filled Croquembouche,,milk,butter,salt,flour,eggs,gruyere,parsley,dill,garlic,chives,cheese,ricotta,cream,cheese,parmesan,salt,pepper,sugar,syrup,corn,salt,pepper,parmesan,,,,,,,,,,,,,,,,,,,,,,,,,
Super-Seedy Gluten-Free Bread,,oats,buttermilk,flour,flaxseed,sunflower,almonds,pumpkin,walnuts,flaxseed,hemp,chia,salt,syrup,maple,yeast,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple-Walnut Upside-Down Cake,,walnuts,pecans,butter,apples,sugar,flour,salt,soda,powder,nutmeg,cinnamon,sugar,eggs,vanilla,yogurt,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pretzel Focaccia,,flour,salt,yeast,butter,oil,soda,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pork Katsu Sandwich,,pork,pork,koji,salt,cabbage,lemons,salt,eggs,panko,flour,oil,mustard,bread,milk,koji,salt,rice,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lobster Pasta,,salt,lobsters,onion,celery,garlic,cloves,basil,tarragon,cream,pepper,spaghetti,butter,parmesan,chives,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milk Bread,,yeast,bread,flour,sugar,salt,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozzarella Arancini (Stuffed Rice Balls),,chile,chiles,oil,lemon,lemon,garlic,broth,chicken,stock,butter,onion,garlic,cloves,rice,salt,wine,parmesan,cream,lemon,lemon,pepper,mozzarella,panko,flour,eggs,oil,,,,,,,,,,,,,,,,,,,,,,
Slow Cooker Pot Roast,,beef,roast,salt,oil,onion,leek,garlic,cloves,tomato,wine,bay,broth,chicken,pepper,carrots,celery,parsnip,potatoes,mushrooms,parsley,chives,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pupusas,,oil,onion,beans,salt,flour,corn,queso,mozzarella,salsa,cabbage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chocolate Pudding Pie,,sugar,salt,flour,butter,sugar,powder,cornstarch,eggs,egg,milk,vanilla,salt,chocolate,gelatin,cream,sugar,vanilla,salt,powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Momofuku Milk Bar’s Birthday Layer Cake,,oil,flour,powder,salt,buttermilk,oil,vanilla,sugar,shortening,butter,sugar,eggs,flour,sugar,sugar,powder,salt,oil,vanilla,butter,shortening,cream,cheese,syrup,corn,vanilla,sugar,salt,powder,lemon,citric,milk,,,,,,,,,,,,,,,,
Croquembouche,,milk,butter,sugar,salt,flour,eggs,pastry,cream,milk,butter,salt,bean,vanilla,egg,sugar,cornstarch,sugar,sugar,syrup,corn,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glazed Fried Chicken with Old Bay and Cayenne,,chicken,salt,sugar,hot,chickens,flour,bay,buttermilk,lard,bay,paprika,pepper,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shortcut Puff Pastry,,sugar,salt,flour,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blackout Cake,,butter,flour,soda,powder,egg,egg,sugar,cream,oil,vanilla,salt,powder,cornstarch,cream,egg,milk,sugar,salt,chocolate,milk,vanilla,cream,syrup,salt,chocolate,cream,butter,,,,,,,,,,,,,,,,,,,,,
Grandma-Style Pizza Dough,,yeast,oil,salt,flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA’s Best Carrot Cake,,oil,raisins,rum,walnuts,carrots,buttermilk,flour,cinnamon,ginger,nutmeg,powder,salt,soda,eggs,sugar,sugar,vanilla,oil,cream,cheese,butter,vanilla,salt,sugar,carrot,,,,,,,,,,,,,,,,,,,,,,,
Portuguese Egg Custard Tarts,,dough,salt,flour,butter,lemon,cinnamon,sugar,flour,salt,milk,egg,vanilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Pepper Falafel,,chickpeas,onion,pepper,garlic,flour,cumin,salt,coriander,paprika,paprika,powder,oil,pomegranate,tomatoes,cabbage,tahini,bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grilled Seafood Paella,,oil,pancetta,onion,garlic,cloves,tomato,paprika,paprika,wine,rice,salt,pepper,stock,fish,peppers,clams,peas,sugar,salmon,shrimp,parsley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crepe Cake with Whipped Cream,,milk,cream,butter,orange,cardamom,salt,bean,vanilla,egg,sugar,cornstarch,eggs,milk,sugar,vanilla,flour,salt,butter,cream,sugar,sugar,orange,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornmeal Bao with Turkey and Black Pepper Sauce,,cornmeal,sugar,yeast,flour,corn,salt,powder,oil,sugar,soy,chile,ginger,garlic,soy,soy,rice,vinegar,pepper,turkey,mayonnaise,cilantro,carrots,pickles,,,,,,,,,,,,,,,,,,,,,,,,,
Chocolate-Covered Marshmallow Cookies,,almond,flour,rice,flour,butter,sugar,sugar,salt,egg,strawberries,gelatin,egg,salt,sugar,syrup,corn,chocolate,oil,coconut,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instant Pot Coq au Vin,,chicken,salt,pepper,wine,thyme,bacon,mushrooms,butter,carrots,shallots,garlic,cloves,wine,vinegar,flour,parsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spiced and Steamed Couscous with Brown Butter,,couscous,chicken,stock,cinnamon,garlic,cloves,anise,coriander,cumin,salt,butter,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA's Best Chicken and Dumplings,,chicken,leek,carrots,celery,onion,garlic,cloves,thyme,parsley,bay,peppercorns,salt,chicken,butter,pepper,flour,powder,soda,buttermilk,cream,chives,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caramel Ice Cream,,sugar,cream,vanilla,salt,egg,milk,cream,ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monkey Bread,,dough,butter,milk,yeast,flour,sugar,salt,eggs,sugar,cinnamon,butter,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chocolate Ice Cream Cookie Sandwiches,,powder,salt,powder,flour,butter,sugar,sugar,eggs,vanilla,cream,ice,cream,ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanilla Cashew Vegan Ice Cream,,bean,vanilla,cashews,sugar,salt,oil,coconut,cream,ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pork Tamales Rojos,,oil,lard,onion,chiles,chiles,chiles,chiles,broth,chicken,coriander,cumin,garlic,cloves,oregano,pork,pork,bay,salt,apple,cider,vinegar,masa,masa,corn,lard,broth,chicken,salt,corn,broth,chicken,lime,salsa,,,,,,,,,,,,,,,
Stuffed Shells with Marinara,,pasta,salt,egg,egg,ricotta,parmesan,parsley,mozzarella,pepper,marinara,oil,oregano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broccoli Salad with Peanut Dressing,,butter,rice,vinegar,soy,sugar,sesame,oil,ginger,salt,broccoli,cucumbers,daikon,oil,rice,vinegar,salt,cherries,cilantro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crispy Roasted Broccoli with Tahini Sauce,,broccoli,oil,salt,lemons,garlic,tahini,sesame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yogurt and Spice Roasted Broccoli,,salt,broccoli,yogurt,oil,hot,paprika,coriander,turmeric,garlic,hot,pepper,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted and Charred Broccoli with Peanuts,,broccoli,oil,pepper,salt,rice,vinegar,peanuts,sugar,yeast,scallions,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pan-Roasted Steak with Crispy Broccoli,,broccoli,oil,salt,pepper,shallot,onion,lime,steaks,oil,cilantro,capers,jalapeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broccoli and Cheese Quiche,,salt,flour,butter,oil,shallot,garlic,broccoli,chard,ribs,feta,cheddar,eggs,egg,cream,half-and-half,cream,milk,chives,salt,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Broccoli,,broccoli,oil,pepper,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grilled Broccoli and Arugula Salad,,broccoli,salt,oil,anchovy,garlic,mayonnaise,buttermilk,chervil,tarragon,chives,lemon,mustard,arugula,cheddar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grilled Mustard Broccoli,,broccoli,salt,yogurt,oil,mustard,mustard,paprika,powder,chili,masala,cumin,turmeric,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cracked Farro and Broccoli Salad,,farro,salt,egg,anchovy,lemon,wine,vinegar,sugar,mustard,garlic,cloves,oil,oil,oregano,pepper,onion,cucumber,chiles,tomatoes,mint,radishes,pecorino,,,,,,,,,,,,,,,,,,,,,,,,,,
Harissa-Roasted Broccoli Tofu and Quinoa Bowl,,tofu,garlic,cloves,harissa,oil,apple,vinegar,cider,pepper,salt,broccoli,quinoa,onion,mint,avocado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butternut Squash and Chorizo Hash,,oil,chorizo,squash,onion,salt,lime,cilantro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butternut Squash Coconut and Ginger Muffins,,eggs,butter,buttermilk,ginger,sugar,flour,powder,soda,cinnamon,salt,squash,coconut,pecans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw Butternut Squash Ribbon Salad,,chile,cloves,garlic,orange,orange,vinegar,wine,oil,salt,squash,pumpkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butternut Squash Parmesan,,oil,anchovies,cloves,garlic,pepper,tomatoes,squash,salt,mozzarella,parmesan,yogurt,pepper,panko,basil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fall Larb,,rice,powder,rice,lemongrass,galangal,lime,cloves,garlic,salt,chiles,lime,fish,sugar,squash,parsnips,carrots,oil,salt,scallions,cilantro,mint,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butternut Squash Cacio e Pepe,,garlic,butter,squash,sausage,parmesan,salt,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butternut Squash Agnolotti,,squash,shallot,garlic,oil,thyme,pepper,sage,pepper,salt,walnuts,parmesan,creme,cream,mascarpone,lemon,flour,cornmeal,dough,pasta,butter,pastry,pasta,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Butternut with Herb Oil and Goat Cheese,,squash,garlic,oil,parsley,oregano,marjoram,vinegar,wine,pepper,salt,cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Butternut Squash,,squash,oil,pepper,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squash Date and Lemon Compote,,squash,raisins,dates,lemon,cinnamon,cloves,salt,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butternut Squash Bruschetta with Pomegranate,,almonds,butter,squash,sage,thyme,salt,vinegar,wine,sugar,oil,pepper,bread,cheese,pomegranate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roast Chicken with Butternut-Tahini Purée,,oil,squash,pepper,salt,cloves,garlic,tahini,cumin,paprika,lemon,chicken,cilantro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Butternut Squash with Spicy Onions,,onions,oil,onion,pepper,lime,lime,honey,hazelnuts,squash,oil,pepper,salt,parsley,mint,marjoram,cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orecchiette with Squash Chiles and Hazelnuts,,pasta,salt,oil,squash,cloves,garlic,pepper,butter,lemon,parmesan,hazelnuts,mint,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butternut Squash-Shiitake Ragout,,mushrooms,tomatoes,oil,oil,salt,garlic,wine,onion,squash,pomegranate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butternut Squash and Tomato Soup,,oil,squash,cloves,garlic,onion,ginger,salt,turmeric,tomatoes,broth,chicken,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braised Lamb with Roasted Squash and Onion Sauce,,lamb,roast,lamb,pepper,salt,oil,onions,celery,carrots,thyme,rosemary,garlic,onion,squash,squash,oil,pepper,salt,butter,cloves,garlic,shallot,onions,bay,orange,cardamom,cinnamon,cloves,turmeric,parsley,,,,,,,,,,,,,,,,,,
Kale Salad with Butternut Squash and Almonds,,oil,vinegar,shallot,mustard,pepper,salt,squash,kale,almonds,parmesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risotto with Butternut Squash Leeks and Basil,,oil,squash,leeks,thyme,rice,broth,basil,cheese,parmesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butternut Squash Gnocchi with Sage Brown Butter,,squash,oil,potato,cheese,parmesan,egg,nutmeg,salt,flour,butter,sage,cheese,parmesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pumpkin Hot Sauce,,squash,pumpkin,cloves,garlic,ginger,cider,vinegar,apple,lime,lemon,confit,salt,chile,chiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steamed Kabocha With Ginger-Soy Dressing,,scallions,garlic,rice,vinegar,oil,sesame,soy,honey,ginger,squash,sesame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squash and Radicchio Salad With Pecans,,squash,squash,oil,salt,pepper,pecans,oil,salt,shallot,lemon,orange,mustard,maple,syrup,pepper,radicchio,pear,cheese,parmesan,parsley,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squash With Yogurt Sauce and Frizzled Onions,,onions,oil,salt,squash,squash,honey,pepper,yogurt,garlic,dill,olives,brine,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Winter Squash with Kale Pipian,,pumpkin,squash,oil,salt,onion,cloves,garlic,tomatillos,ribs,kale,serrano,chiles,salt,cilantro,lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slow-Cooked Winter Squash with Sage and Thyme,,squash,garlic,sage,thyme,oil,salt,wine,vinegar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honeynut Squash with Radicchio and Miso,,farro,salt,squash,oil,nuts,pine,garlic,miso,cider,vinegar,apple,chives,radicchio,apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roasted Squash and Cauliflower With Cashew Tonnato,,squash,cauliflower,oil,salt,pepper,anchovy,chile,garlic,oil,tuna,cashews,lemon,sesame,coriander,fennel,pepper,arugula,capers,lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squash with Dates and Thyme,,squash,thyme,cloves,garlic,oil,oil,butter,coconut,salt,pepper,dates,salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twice-Roasted Squash with Parmesan Butter and Grains,,squash,squash,parmesan,butter,lemon,salt,pepper,lemon,rice,vinegar,oil,honey,scallions,barley,farro,pumpkin,raisins,parmesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butternut Squash and Kale Stracciatella,,oil,onion,garlic,salt,pepper,stock,chicken,broth,squash,kale,eggs,parmesan,chicken,bread,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baked Pumpkin with Rosemary and Orange,,squash,pumpkin,oil,chile,cloves,garlic,rosemary,orange,breadcrumbs,parsley,salt,pepper,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cast-Iron Roast Chicken with Winter Squash Red Onions and Pancetta,,chicken,salt,butter,onions,squash,pancetta,oil,pepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steamed Vegetables with Rice and Miso-Ginger Dressing,,squash,radishes,broccolini,carrots,lemon,miso,garlic,ginger,honey,oil,sesame,oil,salt,pepper,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curried Meatballs,,oil,scallions,jalapenos,cloves,garlic,ginger,lemon,masala,coriander,cumin,pepper,beef,egg,yogurt,salt,curry,oil,onions,cloves,garlic,ginger,chiles,curry,powder,cumin,turmeric,coriander,peppercorns,tomatoes,bay,salt,lemon,pepper,cilantro,,,,,,,,,,,,,,
Coconut Beef Curry,,beef,salt,oil,butter,onion,cloves,garlic,ginger,curry,powder,bay,coconut,milk,potatoes,rice,cilantro,chile,lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rintaro's Beef Curry,,raita,cucumbers,salt,garlic,yogurt,yogurt,curry,flour,cornstarch,potato,oil,beef,pepper,salt,onions,apple,mirin,ginger,cloves,garlic,curry,powder,molasses,sugar,masala,soy,broth,chicken,squash,potato,carrots,rice,,,,,,,,,,,,,,,,
Chickpea and Eggplant Curry with Mint Chutney,,coconut,oil,cumin,mustard,cloves,garlic,ginger,onion,salt,turmeric,pepper,tomatoes,eggplant,chickpeas,jalapeno,shallot,lime,honey,coconut,mint,cilantro,pepper,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,
Lemongrass Curry with Shrimp,,shallot,cloves,garlic,lemongrass,ginger,jalapeno,coriander,cumin,cilantro,oil,miso,sugar,coconut,milk,pepper,salt,shrimp,lime,rice,lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beef Panang Curry,,curry,chiles,cloves,garlic,galangal,lime,lemongrass,coriander,onion,shrimp,oil,bean,pepper,salt,beef,curry,beef,salt,oil,chiles,serrano,lime,coconut,milk,sugar,fish,cumin,rice,basil,eggs,shrimp,,,,,,,,,,,,,,,,,
Indian-Spiced Chicken with Tomato and Cream,,ghee,oil,chicken,pepper,salt,onion,cloves,garlic,ginger,tomato,masala,cumin,turmeric,coriander,pepper,cardamom,broth,chicken,tomato,cream,potatoes,rice,yogurt,mint,,,,,,,,,,,,,,,,,,,,,,,,
Curried Mussels,,oil,leeks,greens,pepper,salt,cloves,garlic,curry,powder,mussels,coconut,milk,cilantro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chana Masala,,oil,onion,coriander,cumin,cloves,garlic,ginger,masala,turmeric,pepper,tomato,chickpeas,tomato,pepper,salt,cornstarch,oil,rice,cilantro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katsu Curry,,stock,beef,stock,broth,mushrooms,lemongrass,ginger,cinnamon,cloves,garlic,cardamom,cloves,fenugreek,curry,butter,flour,oil,mushrooms,pepper,salt,onion,carrots,celery,sake,curry,powder,masala,potato,apple,sugar,vinegar,rice,wine,pork,flour,eggs,panko,pepper,salt,oil,rice,scallions,,,,,,
Green Curry Pork Tenderloin,,pork,soy,orange,syrup,maple,sesame,oil,pork,salt,oil,oil,shallot,garlic,curry,lime,coconut,milk,agave,lime,cilantro,pumpkin,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curried Brussels Sprouts Chickpeas and Sweet Potatoes,,coconut,oil,cumin,mustard,onions,pepper,salt,cloves,garlic,ginger,turmeric,masala,pepper,sprouts,potatoes,chickpeas,coconut,milk,dates,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thai Chicken Curry,,oil,curry,carrots,onion,pepper,potatoes,chicken,coconut,milk,cilantro,basil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Golden Cashew-Curry Brittle,,oil,cashews,sugar,corn,syrup,salt,curry,powder,butter,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spicy Curry Noodle Soup with Chicken and Sweet Potato,,oil,shallots,cloves,garlic,lemongrass,ginger,curry,curry,powder,chili,sambal,hot,coconut,milk,broth,chicken,fish,sugar,peas,potato,rice,noodles,chicken,onion,onions,cilantro,chiles,jalapeno,lime,,,,,,,,,,,,,,,,,,,
Sweet Potato Curry,,lemongrass,ginger,cloves,garlic,oil,salt,curry,tomato,tomatoes,coconut,milk,potatoes,carrots,shallots,chile,lime,rice,cilantro,lime,scallions,basil,,,,,,,,,,,,,,,,,,,,,,,,,,,
Almond-Crusted Halibut with Vegetable Curry,,curry,oil,carrots,celery,onion,ginger,cloves,garlic,curry,carrot,coconut,milk,peppers,pepper,salt,halibut,almonds,halibut,salt,egg,oil,basil,,,,,,,,,,,,,,,,,,,,,,,,,,
Thai Green Chicken Curry,,oil,shallots,curry,coconut,milk,fish,chicken,pepper,basil,lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curried Beef Stew,,curry,chiles,salt,lemongrass,galangal,turmeric,shallots,cloves,garlic,shrimp,beef,soy,chiles,beef,broth,shallots,carrots,lime,cilantro,basil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green Curry Paste,,lemongrass,chiles,serrano,shallot,cloves,garlic,ginger,turmeric,lime,coriander,cumin,salt,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginger Cashew Chicken Curry,,cashews,butter,sambal,salt,chicken,onion,pepper,ginger,flour,milk,vinegar,wine,rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paneer Curry with Peas,,flour,paneer,tofu,ghee,onion,cumin,ginger,cloves,garlic,coriander,chile,serrano,tomatoes,water,turmeric,peas,masala,cilantro,rice,chicken,cheese,scallops,tofu,oil,butter,milk,ghee,paneer,shrimp,masala,curry,,,,,,,,,,,,,,,,,
Steak and Eggs with Salsa Verde,,steak,salt,pepper,parsley,garlic,lemon,capers,pepper,sugar,oil,eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soy-Marinated Eggs,,eggs,cloves,garlic,chiles,pepper,soy,mirin,rice,rice,vinegar,sesame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
